Date,Crop,Category,Market,District,State,Min_Price,Max_Price,Modal_Price,Quantity
2025-06-25,Toor Dal,Pulses,Dharwad APMC,Mysuru,Karnataka,2102,39602,26827,587
2025-06-26,Potato,Vegetables,Kalaburagi APMC,Chitradurga,Karnataka,6243,18275,12657,970
2025-06-27,Maize,Cereals,Hubballi APMC,Chikkamagaluru,Karnataka,7614,18866,11548,103
2025-06-28,Guava,Fruits,Bhadravati APMC,Chikkamagaluru,Karnataka,9707,25216,15113,590
2025-06-29,Bajra,Cereals,Bengaluru APMC,Davangere,Karnataka,6223,54065,34376,516
2025-06-30,Green Chilli,Vegetables,Udupi APMC,Tumakuru,Karnataka,9584,33484,18511,914
2025-07-01,Copra,Plantation,Raichur APMC,Shivamogga,Karnataka,1630,26153,12208,213
2025-07-02,Watermelon,Fruits,Mysuru APMC,Udupi,Karnataka,7683,19564,13563,831
2025-07-03,Beans,Vegetables,Chikkamagaluru APMC,Belagavi,Karnataka,1277,44314,14614,383
2025-07-04,Bengal Gram,Pulses,Sagar APMC,Mysuru,Karnataka,1232,12862,5879,596
2025-07-05,Carrot,Vegetables,Chitradurga APMC,Bengaluru,Karnataka,6690,37479,20950,847
2025-07-06,Copra,Plantation,Hassan APMC,Belagavi,Karnataka,8659,41182,22054,397
2025-07-07,Watermelon,Fruits,Chitradurga APMC,Bengaluru,Karnataka,1025,28983,10937,322
2025-07-08,Jola (Jowar),Cereals,Hassan APMC,Chitradurga,Karnataka,8468,20163,15382,769
2025-07-09,Groundnut,Oilseeds,Tumakuru APMC,Raichur,Karnataka,7410,32231,22930,799
2025-07-10,Brinjal,Vegetables,Hassan APMC,Raichur,Karnataka,9652,22914,14996,463
2025-07-11,Sugarcane,Commercial Crops,Kalaburagi APMC,Raichur,Karnataka,4764,16209,11743,549
2025-07-12,Brinjal,Vegetables,Udupi APMC,Belagavi,Karnataka,7599,34035,19607,142
2025-07-13,Green Gram,Pulses,Mysuru APMC,Mysuru,Karnataka,6102,26051,16130,734
2025-07-14,Watermelon,Fruits,Mysuru APMC,Udupi,Karnataka,8006,41969,29824,128
2025-07-15,Ragi,Cereals,Kalaburagi APMC,Belagavi,Karnataka,4483,44415,28441,671
2025-07-16,Jola (Jowar),Cereals,Hubballi APMC,Mysuru,Karnataka,2994,19895,13507,266
2025-07-17,Groundnut,Oilseeds,Tumakuru APMC,Hassan,Karnataka,9682,53169,25108,996
2025-07-18,Brinjal,Vegetables,Chikkamagaluru APMC,Chitradurga,Karnataka,2072,20669,8170,407
2025-07-19,Potato,Vegetables,Vijayapura APMC,Udupi,Karnataka,7707,24562,18787,667
2025-07-20,Banana,Fruits,Thirthahalli APMC,Raichur,Karnataka,1215,29893,14267,556
2025-07-21,Grapes,Fruits,Chitradurga APMC,Dharwad,Karnataka,8605,26868,16187,608
2025-07-22,Bajra,Cereals,Sagar APMC,Chitradurga,Karnataka,3606,39411,24727,230
2025-07-23,Capsicum,Vegetables,Hassan APMC,Bengaluru,Karnataka,9350,45493,32285,625
2025-07-24,Cotton,Commercial Crops,Bengaluru APMC,Raichur,Karnataka,5781,27655,19890,295
2025-07-25,Soybean,Oilseeds,Dharwad APMC,Chikkamagaluru,Karnataka,4313,41842,20315,293
2025-07-26,Cotton,Commercial Crops,Chikkamagaluru APMC,Tumakuru,Karnataka,8763,39629,28545,555
2025-07-27,Horse Gram,Pulses,Kalaburagi APMC,Chikkamagaluru,Karnataka,6939,31018,14557,471
2025-07-28,Pomegranate,Fruits,Udupi APMC,Raichur,Karnataka,3295,20538,8810,369
2025-07-29,Guava,Fruits,Udupi APMC,Chitradurga,Karnataka,6685,46557,28591,136
2025-07-30,Papaya,Fruits,Belagavi APMC,Udupi,Karnataka,2696,21714,8881,266
2025-07-31,Copra,Plantation,Belagavi APMC,Dharwad,Karnataka,2946,25046,12446,539
2025-08-01,Sugarcane,Commercial Crops,Dharwad APMC,Bengaluru,Karnataka,3783,33583,20742,568
2025-08-02,Coconut,Plantation,Thirthahalli APMC,Dharwad,Karnataka,4644,41554,20696,327
2025-08-03,Sesame,Oilseeds,Belagavi APMC,Belagavi,Karnataka,6241,45678,20905,898
2025-08-04,Sunflower,Oilseeds,Mysuru APMC,Kalaburagi,Karnataka,7420,55008,27052,771
2025-08-05,Green Chilli,Vegetables,Udupi APMC,Bengaluru,Karnataka,8557,29558,18701,218
2025-08-06,Ragi,Cereals,Kalaburagi APMC,Raichur,Karnataka,3645,33587,18321,379
2025-08-07,Jola (Jowar),Cereals,Chitradurga APMC,Belagavi,Karnataka,7589,38451,26514,699
2025-08-08,Soybean,Oilseeds,Kalaburagi APMC,Kalaburagi,Karnataka,7353,29022,20356,490
2025-08-09,Tomato,Vegetables,Davanagere APMC,Mysuru,Karnataka,2932,28848,15442,440
2025-08-10,Horse Gram,Pulses,Hassan APMC,Udupi,Karnataka,2757,23635,16083,545
2025-08-11,Cowpea,Pulses,Sagar APMC,Vijayapura,Karnataka,6085,19070,10574,430
2025-08-12,Bengal Gram,Pulses,Bengaluru APMC,Mysuru,Karnataka,6637,49006,23675,355
2025-08-13,Capsicum,Vegetables,Sagar APMC,Davangere,Karnataka,2116,20228,13548,791
2025-08-14,Soybean,Oilseeds,Hubballi APMC,Dharwad,Karnataka,1492,30423,14546,869
2025-08-15,Green Gram,Pulses,Shivamogga APMC,Vijayapura,Karnataka,9811,47151,35668,722
2025-08-16,Grapes,Fruits,Tumakuru APMC,Belagavi,Karnataka,8888,19224,13916,562
2025-08-17,Cowpea,Pulses,Udupi APMC,Hassan,Karnataka,7474,36837,25584,797
2025-08-18,Onion,Vegetables,Raichur APMC,Mysuru,Karnataka,5958,19926,12396,998
2025-08-19,Brinjal,Vegetables,Davanagere APMC,Davangere,Karnataka,3743,47421,24271,237
2025-08-20,Green Gram,Pulses,Thirthahalli APMC,Shivamogga,Karnataka,8866,35145,20774,979
2025-08-21,Brinjal,Vegetables,Udupi APMC,Vijayapura,Karnataka,8160,21289,15875,565
2025-08-22,Guava,Fruits,Kalaburagi APMC,Chikkamagaluru,Karnataka,6451,54666,31475,962
2025-08-23,Carrot,Vegetables,Raichur APMC,Bengaluru,Karnataka,6258,55155,39386,693
2025-08-24,Green Gram,Pulses,Hassan APMC,Davangere,Karnataka,9548,25398,15894,476
2025-08-25,Brinjal,Vegetables,Thirthahalli APMC,Udupi,Karnataka,8186,38774,18593,551
2025-08-26,Brinjal,Vegetables,Bhadravati APMC,Vijayapura,Karnataka,7102,29051,17139,779
2025-08-27,Pomegranate,Fruits,Thirthahalli APMC,Mysuru,Karnataka,1619,20138,11743,309
2025-08-28,Guava,Fruits,Bhadravati APMC,Udupi,Karnataka,1882,38257,25319,562
2025-08-29,Beans,Vegetables,Hubballi APMC,Chikkamagaluru,Karnataka,9988,53070,28879,120
2025-08-30,Arecanut (Betel Nut),Plantation,Bhadravati APMC,Hassan,Karnataka,4642,26379,16848,527
2025-08-31,Black Gram,Pulses,Thirthahalli APMC,Dharwad,Karnataka,2296,13430,7196,227
2025-09-01,Banana,Fruits,Chitradurga APMC,Dharwad,Karnataka,9436,30374,20887,506
2025-09-02,Sugarcane,Commercial Crops,Tumakuru APMC,Raichur,Karnataka,3895,38381,26446,238
2025-09-03,Groundnut,Oilseeds,Bengaluru APMC,Udupi,Karnataka,7593,43689,21762,340
2025-09-04,Brinjal,Vegetables,Udupi APMC,Chitradurga,Karnataka,1929,17521,9128,569
2025-09-05,Cabbage,Vegetables,Sagar APMC,Belagavi,Karnataka,6366,34474,25966,814
2025-09-06,Groundnut,Oilseeds,Belagavi APMC,Hassan,Karnataka,9711,36981,27366,969
2025-09-07,Papaya,Fruits,Kalaburagi APMC,Dharwad,Karnataka,4212,41861,24010,341
2025-09-08,Bajra,Cereals,Mysuru APMC,Hassan,Karnataka,3409,24406,14047,995
2025-09-09,Coconut,Plantation,Hubballi APMC,Davangere,Karnataka,9199,52688,27196,805
2025-09-10,Wheat,Cereals,Shivamogga APMC,Hassan,Karnataka,4423,23527,14107,684
2025-09-11,Potato,Vegetables,Sagar APMC,Tumakuru,Karnataka,7976,18846,14925,860
2025-09-12,Rice (Akki),Cereals,Mysuru APMC,Chikkamagaluru,Karnataka,8594,47278,30801,332
2025-09-13,Bengal Gram,Pulses,Thirthahalli APMC,Dharwad,Karnataka,6158,55677,26759,593
2025-09-14,Cauliflower,Vegetables,Vijayapura APMC,Hassan,Karnataka,4667,49191,21612,895
2025-09-15,Wheat,Cereals,Bengaluru APMC,Udupi,Karnataka,6973,47930,23605,426
2025-09-16,Banana,Fruits,Udupi APMC,Shivamogga,Karnataka,7236,51121,23381,707
2025-09-17,Ragi,Cereals,Dharwad APMC,Tumakuru,Karnataka,9277,54873,24700,205
2025-09-18,Coconut,Plantation,Dharwad APMC,Tumakuru,Karnataka,3468,43334,22112,557
2025-09-19,Capsicum,Vegetables,Bhadravati APMC,Belagavi,Karnataka,7217,47893,21263,462
2025-09-20,Horse Gram,Pulses,Davanagere APMC,Hassan,Karnataka,4619,28497,13424,577
2025-09-21,Cotton,Commercial Crops,Davanagere APMC,Raichur,Karnataka,2636,52396,28458,404
2025-09-22,Carrot,Vegetables,Chitradurga APMC,Belagavi,Karnataka,9155,46714,22896,608
2025-09-23,Potato,Vegetables,Belagavi APMC,Kalaburagi,Karnataka,4583,21354,10043,812
2025-09-24,Tobacco,Commercial Crops,Hassan APMC,Belagavi,Karnataka,5009,31535,16334,236
2025-09-25,Beans,Vegetables,Hubballi APMC,Shivamogga,Karnataka,4326,44222,19811,80
2025-09-26,Groundnut,Oilseeds,Dharwad APMC,Davangere,Karnataka,9148,51071,30366,309
2025-09-27,Banana,Fruits,Tumakuru APMC,Hassan,Karnataka,3217,49420,18970,470
2025-09-28,Mango,Fruits,Bhadravati APMC,Mysuru,Karnataka,5967,55357,35636,578
2025-09-29,Papaya,Fruits,Tumakuru APMC,Dharwad,Karnataka,3369,26221,18508,600
2025-09-30,Ragi,Cereals,Chitradurga APMC,Belagavi,Karnataka,4638,16486,11716,353
2025-10-01,Cotton,Commercial Crops,Raichur APMC,Chikkamagaluru,Karnataka,6722,47749,27774,991
2025-10-02,Bajra,Cereals,Bhadravati APMC,Bengaluru,Karnataka,5444,50908,34735,993
2025-10-03,Brinjal,Vegetables,Sagar APMC,Chikkamagaluru,Karnataka,8618,53103,34329,88
2025-10-04,Arecanut (Betel Nut),Plantation,Davanagere APMC,Shivamogga,Karnataka,4947,34403,13908,538
2025-10-05,Wheat,Cereals,Davanagere APMC,Shivamogga,Karnataka,2676,21935,11490,693
2025-10-06,Green Chilli,Vegetables,Shivamogga APMC,Udupi,Karnataka,2196,47750,31368,591
2025-10-07,Wheat,Cereals,Mysuru APMC,Kalaburagi,Karnataka,3787,27196,14048,719
2025-10-08,Grapes,Fruits,Udupi APMC,Kalaburagi,Karnataka,8432,22223,12764,327
2025-10-09,Jola (Jowar),Cereals,Thirthahalli APMC,Davangere,Karnataka,8927,44791,30391,252
2025-10-10,Tomato,Vegetables,Belagavi APMC,Raichur,Karnataka,4318,50957,33272,115
2025-10-11,Pomegranate,Fruits,Hubballi APMC,Dharwad,Karnataka,9858,54432,26094,157
2025-10-12,Pomegranate,Fruits,Chikkamagaluru APMC,Vijayapura,Karnataka,7689,35577,22050,317
2025-10-13,Bengal Gram,Pulses,Bengaluru APMC,Belagavi,Karnataka,3176,32868,14363,271
2025-10-14,Bengal Gram,Pulses,Sagar APMC,Chikkamagaluru,Karnataka,4743,38244,24431,853
2025-10-15,Copra,Plantation,Dharwad APMC,Bengaluru,Karnataka,9792,33096,19314,579
2025-10-16,Arecanut (Betel Nut),Plantation,Vijayapura APMC,Shivamogga,Karnataka,5422,42949,21427,139
2025-10-17,Cotton,Commercial Crops,Bengaluru APMC,Shivamogga,Karnataka,4824,32898,22735,742
2025-10-18,Sesame,Oilseeds,Bengaluru APMC,Davangere,Karnataka,3451,29000,15984,304
2025-10-19,Black Gram,Pulses,Udupi APMC,Bengaluru,Karnataka,1628,41591,24323,504
2025-10-20,Ragi,Cereals,Hassan APMC,Chitradurga,Karnataka,8778,44698,25335,302
2025-10-21,Groundnut,Oilseeds,Shivamogga APMC,Bengaluru,Karnataka,4696,45522,21810,306
2025-10-22,Maize,Cereals,Davanagere APMC,Davangere,Karnataka,4674,50745,30022,432
2025-10-23,Ragi,Cereals,Mysuru APMC,Shivamogga,Karnataka,4929,30990,14362,491
2025-10-24,Turmeric,Commercial Crops,Chikkamagaluru APMC,Dharwad,Karnataka,3765,42575,21198,907
2025-10-25,Capsicum,Vegetables,Udupi APMC,Hassan,Karnataka,5369,38169,17952,648
2025-10-26,Mango,Fruits,Shivamogga APMC,Hassan,Karnataka,9307,29247,20839,139
2025-10-27,Brinjal,Vegetables,Chikkamagaluru APMC,Davangere,Karnataka,5956,19880,15392,798
2025-10-28,Green Chilli,Vegetables,Davanagere APMC,Bengaluru,Karnataka,1692,39746,28261,439
2025-10-29,Green Gram,Pulses,Hubballi APMC,Belagavi,Karnataka,4162,23945,13660,631
2025-10-30,Watermelon,Fruits,Davanagere APMC,Davangere,Karnataka,2105,49358,21054,93
2025-10-31,Carrot,Vegetables,Udupi APMC,Dharwad,Karnataka,4008,27241,15093,761
2025-11-01,Mango,Fruits,Davanagere APMC,Davangere,Karnataka,3161,37645,25193,713
2025-11-02,Jola (Jowar),Cereals,Raichur APMC,Tumakuru,Karnataka,9345,44413,22755,647
2025-11-03,Cowpea,Pulses,Raichur APMC,Kalaburagi,Karnataka,4699,14890,11637,68
2025-11-04,Ragi,Cereals,Udupi APMC,Chikkamagaluru,Karnataka,4786,39860,20104,150
2025-11-05,Wheat,Cereals,Hubballi APMC,Bengaluru,Karnataka,5200,20117,15557,963
2025-11-06,Cauliflower,Vegetables,Hubballi APMC,Raichur,Karnataka,2913,51512,33795,656
2025-11-07,Cauliflower,Vegetables,Chitradurga APMC,Udupi,Karnataka,6520,42352,28859,815
2025-11-08,Arecanut (Betel Nut),Plantation,Udupi APMC,Udupi,Karnataka,2772,33478,15888,406
2025-11-09,Tomato,Vegetables,Kalaburagi APMC,Bengaluru,Karnataka,3780,27462,10968,591
2025-11-10,Sunflower,Oilseeds,Dharwad APMC,Raichur,Karnataka,8423,45185,25071,810
2025-11-11,Pomegranate,Fruits,Bhadravati APMC,Vijayapura,Karnataka,3871,37254,17916,987
2025-11-12,Cotton,Commercial Crops,Hassan APMC,Dharwad,Karnataka,1660,39456,13564,82
2025-11-13,Sesame,Oilseeds,Davanagere APMC,Tumakuru,Karnataka,7242,40908,24147,278
2025-11-14,Rice (Akki),Cereals,Shivamogga APMC,Tumakuru,Karnataka,2132,37794,18580,573
2025-11-15,Horse Gram,Pulses,Sagar APMC,Shivamogga,Karnataka,1699,46341,26423,679
2025-11-16,Watermelon,Fruits,Chitradurga APMC,Chikkamagaluru,Karnataka,8470,56001,34540,911
2025-11-17,Grapes,Fruits,Davanagere APMC,Hassan,Karnataka,7297,27531,14344,204
2025-11-18,Mango,Fruits,Davanagere APMC,Mysuru,Karnataka,8812,28033,22090,472
2025-11-19,Grapes,Fruits,Shivamogga APMC,Dharwad,Karnataka,5557,26967,13581,954
2025-11-20,Mango,Fruits,Raichur APMC,Mysuru,Karnataka,3179,27698,14902,295
2025-11-21,Coconut,Plantation,Dharwad APMC,Chitradurga,Karnataka,9275,20326,14748,454
2025-11-22,Cauliflower,Vegetables,Udupi APMC,Mysuru,Karnataka,2422,22187,14780,893
2025-11-23,Sunflower,Oilseeds,Bengaluru APMC,Bengaluru,Karnataka,4180,25562,11443,808
2025-11-24,Beans,Vegetables,Kalaburagi APMC,Udupi,Karnataka,5316,27896,15962,590
2025-11-25,Mango,Fruits,Chikkamagaluru APMC,Udupi,Karnataka,7696,50019,31033,210
2025-11-26,Grapes,Fruits,Bhadravati APMC,Hassan,Karnataka,1614,23553,10084,796
2025-11-27,Banana,Fruits,Kalaburagi APMC,Bengaluru,Karnataka,5570,45534,27590,751
2025-11-28,Onion,Vegetables,Tumakuru APMC,Mysuru,Karnataka,1270,11577,8170,166
2025-11-29,Sunflower,Oilseeds,Hubballi APMC,Raichur,Karnataka,3468,16827,12806,320
2025-11-30,Cauliflower,Vegetables,Chikkamagaluru APMC,Chitradurga,Karnataka,4607,44255,17016,819
2025-12-01,Arecanut (Betel Nut),Plantation,Kalaburagi APMC,Vijayapura,Karnataka,4075,50019,22188,741
2025-12-02,Wheat,Cereals,Udupi APMC,Kalaburagi,Karnataka,1289,45308,19958,536
2025-12-03,Cabbage,Vegetables,Chitradurga APMC,Belagavi,Karnataka,9120,57254,31245,934
2025-12-04,Maize,Cereals,Belagavi APMC,Udupi,Karnataka,7614,44937,22428,221
2025-12-05,Bengal Gram,Pulses,Vijayapura APMC,Dharwad,Karnataka,4252,20478,10441,999
2025-12-06,Arecanut (Betel Nut),Plantation,Kalaburagi APMC,Raichur,Karnataka,8415,40104,30021,323
2025-12-07,Bengal Gram,Pulses,Bengaluru APMC,Dharwad,Karnataka,7771,48742,35115,308
2025-12-08,Arecanut (Betel Nut),Plantation,Mysuru APMC,Shivamogga,Karnataka,1278,37232,12740,184
2025-12-09,Sugarcane,Commercial Crops,Kalaburagi APMC,Davangere,Karnataka,1580,36003,16572,732
2025-12-10,Onion,Vegetables,Shivamogga APMC,Belagavi,Karnataka,5958,46349,24621,771
2025-12-11,Wheat,Cereals,Mysuru APMC,Udupi,Karnataka,9445,33775,19070,797
2025-12-12,Mango,Fruits,Chitradurga APMC,Chitradurga,Karnataka,5276,20167,13489,471
2025-12-13,Bajra,Cereals,Davanagere APMC,Tumakuru,Karnataka,8997,23989,17335,470
2025-12-14,Rice (Akki),Cereals,Hubballi APMC,Udupi,Karnataka,5776,17737,13433,235
2025-12-15,Groundnut,Oilseeds,Hubballi APMC,Raichur,Karnataka,1824,24321,15240,978
2025-12-16,Horse Gram,Pulses,Bhadravati APMC,Shivamogga,Karnataka,4832,47383,26832,413
2025-12-17,Tomato,Vegetables,Shivamogga APMC,Dharwad,Karnataka,9891,30739,21596,656
2025-12-18,Soybean,Oilseeds,Chikkamagaluru APMC,Mysuru,Karnataka,6445,29700,15970,427
2025-12-19,Green Chilli,Vegetables,Bengaluru APMC,Tumakuru,Karnataka,2380,16947,10206,572
2025-12-20,Horse Gram,Pulses,Kalaburagi APMC,Bengaluru,Karnataka,7534,56815,31962,629
2025-12-21,Soybean,Oilseeds,Kalaburagi APMC,Chikkamagaluru,Karnataka,4156,34545,14894,940
2025-12-22,Green Gram,Pulses,Raichur APMC,Mysuru,Karnataka,5307,31874,15855,771
2025-12-23,Maize,Cereals,Mysuru APMC,Chikkamagaluru,Karnataka,6634,19992,12200,245
2025-12-24,Turmeric,Commercial Crops,Hubballi APMC,Belagavi,Karnataka,9575,42574,31675,930
2025-12-25,Maize,Cereals,Mysuru APMC,Vijayapura,Karnataka,6810,27798,15041,147
2025-12-26,Potato,Vegetables,Raichur APMC,Davangere,Karnataka,9533,51054,26793,654
2025-12-27,Jola (Jowar),Cereals,Udupi APMC,Vijayapura,Karnataka,6934,22632,13963,71
2025-12-28,Capsicum,Vegetables,Mysuru APMC,Tumakuru,Karnataka,4109,15382,10484,499
2025-12-29,Jola (Jowar),Cereals,Dharwad APMC,Hassan,Karnataka,5082,42625,18121,221
2025-12-30,Beans,Vegetables,Thirthahalli APMC,Tumakuru,Karnataka,4240,45589,32423,432
2025-12-31,Cabbage,Vegetables,Shivamogga APMC,Vijayapura,Karnataka,7028,28269,20755,183
2026-01-01,Capsicum,Vegetables,Shivamogga APMC,Udupi,Karnataka,2849,22346,13200,475
2026-01-02,Copra,Plantation,Vijayapura APMC,Raichur,Karnataka,9497,52200,33821,74
2026-01-03,Cotton,Commercial Crops,Dharwad APMC,Dharwad,Karnataka,3749,45703,16615,552
2026-01-04,Wheat,Cereals,Vijayapura APMC,Udupi,Karnataka,7680,25682,15521,234
2026-01-05,Coconut,Plantation,Davanagere APMC,Udupi,Karnataka,1205,15452,10013,134
2026-01-06,Brinjal,Vegetables,Hassan APMC,Raichur,Karnataka,8352,40050,18844,616
2026-01-07,Tobacco,Commercial Crops,Bhadravati APMC,Raichur,Karnataka,5591,35329,17871,812
2026-01-08,Cotton,Commercial Crops,Kalaburagi APMC,Belagavi,Karnataka,4450,25153,15508,193
2026-01-09,Bajra,Cereals,Chitradurga APMC,Mysuru,Karnataka,8214,35784,19313,912
2026-01-10,Ragi,Cereals,Hassan APMC,Hassan,Karnataka,4811,27203,19894,959
2026-01-11,Wheat,Cereals,Shivamogga APMC,Hassan,Karnataka,6141,48440,21048,728
2026-01-12,Cowpea,Pulses,Hassan APMC,Udupi,Karnataka,9501,35142,25372,461
2026-01-13,Carrot,Vegetables,Vijayapura APMC,Chikkamagaluru,Karnataka,3708,27706,15783,273
2026-01-14,Mango,Fruits,Belagavi APMC,Belagavi,Karnataka,2991,19296,12776,269
2026-01-15,Sesame,Oilseeds,Hassan APMC,Chitradurga,Karnataka,9463,52189,27591,228
2026-01-16,Carrot,Vegetables,Belagavi APMC,Udupi,Karnataka,4273,33055,18831,680
2026-01-17,Beans,Vegetables,Hassan APMC,Davangere,Karnataka,5538,28259,20142,482
2026-01-18,Black Gram,Pulses,Chikkamagaluru APMC,Dharwad,Karnataka,9712,59475,33934,314
2026-01-19,Carrot,Vegetables,Thirthahalli APMC,Raichur,Karnataka,4722,27149,14677,478
2026-01-20,Tobacco,Commercial Crops,Bhadravati APMC,Mysuru,Karnataka,4551,35117,20276,711
2026-01-21,Cauliflower,Vegetables,Chitradurga APMC,Bengaluru,Karnataka,3832,16062,11010,465
2026-01-22,Arecanut (Betel Nut),Plantation,Dharwad APMC,Raichur,Karnataka,6679,23190,14562,502
2026-01-23,Carrot,Vegetables,Thirthahalli APMC,Davangere,Karnataka,7579,43756,32018,776
2026-01-24,Guava,Fruits,Chitradurga APMC,Chikkamagaluru,Karnataka,1152,15917,7323,246
2026-01-25,Ragi,Cereals,Chitradurga APMC,Tumakuru,Karnataka,6754,37108,21633,603
2026-01-26,Green Gram,Pulses,Bhadravati APMC,Kalaburagi,Karnataka,3800,37729,24251,102
2026-01-27,Papaya,Fruits,Kalaburagi APMC,Tumakuru,Karnataka,6310,45130,28657,529
2026-01-28,Sunflower,Oilseeds,Belagavi APMC,Vijayapura,Karnataka,3610,43133,29120,492
2026-01-29,Tobacco,Commercial Crops,Hassan APMC,Davangere,Karnataka,2104,17656,12971,379
2026-01-30,Sesame,Oilseeds,Belagavi APMC,Vijayapura,Karnataka,8361,18988,13364,300
2026-01-31,Carrot,Vegetables,Chikkamagaluru APMC,Udupi,Karnataka,5199,27188,12773,856
2026-02-01,Brinjal,Vegetables,Shivamogga APMC,Bengaluru,Karnataka,4854,28634,12277,939
2026-02-02,Tomato,Vegetables,Tumakuru APMC,Shivamogga,Karnataka,8263,24852,18063,832
2026-02-03,Sesame,Oilseeds,Hubballi APMC,Raichur,Karnataka,2914,47726,32024,974
2026-02-04,Onion,Vegetables,Shivamogga APMC,Shivamogga,Karnataka,8365,46493,23170,172
2026-02-05,Rice (Akki),Cereals,Udupi APMC,Chikkamagaluru,Karnataka,4072,52724,21751,928
2026-02-06,Carrot,Vegetables,Tumakuru APMC,Udupi,Karnataka,1406,39196,13683,436
2026-02-07,Sesame,Oilseeds,Hubballi APMC,Hassan,Karnataka,1166,11415,7613,388
2026-02-08,Toor Dal,Pulses,Shivamogga APMC,Raichur,Karnataka,1508,30817,13951,827
2026-02-09,Jola (Jowar),Cereals,Raichur APMC,Vijayapura,Karnataka,2661,38562,19200,397
2026-02-10,Tomato,Vegetables,Raichur APMC,Hassan,Karnataka,4664,38240,21489,78
2026-02-11,Coconut,Plantation,Sagar APMC,Mysuru,Karnataka,4489,45997,30879,84
2026-02-12,Grapes,Fruits,Udupi APMC,Chitradurga,Karnataka,1680,20855,12424,567
2026-02-13,Papaya,Fruits,Chitradurga APMC,Bengaluru,Karnataka,3524,38988,22888,445
2026-02-14,Sunflower,Oilseeds,Chikkamagaluru APMC,Chitradurga,Karnataka,3120,29380,12843,672
2026-02-15,Potato,Vegetables,Sagar APMC,Bengaluru,Karnataka,6260,51700,29220,343
2026-02-16,Pomegranate,Fruits,Mysuru APMC,Tumakuru,Karnataka,5357,44903,28537,638
2026-02-17,Brinjal,Vegetables,Dharwad APMC,Belagavi,Karnataka,2363,14350,10626,398
2026-02-18,Bengal Gram,Pulses,Dharwad APMC,Raichur,Karnataka,3292,38397,16652,196
2026-02-19,Watermelon,Fruits,Bengaluru APMC,Vijayapura,Karnataka,2538,25486,9510,116
2026-02-20,Arecanut (Betel Nut),Plantation,Bhadravati APMC,Chitradurga,Karnataka,4408,27434,12009,953
2026-02-21,Watermelon,Fruits,Dharwad APMC,Chikkamagaluru,Karnataka,8742,21515,14494,569
2026-02-22,Tobacco,Commercial Crops,Hassan APMC,Shivamogga,Karnataka,9752,29630,22240,171
2026-02-23,Carrot,Vegetables,Sagar APMC,Kalaburagi,Karnataka,2903,23280,9074,389
2026-02-24,Potato,Vegetables,Mysuru APMC,Chikkamagaluru,Karnataka,1174,18521,9547,224
2026-02-25,Arecanut (Betel Nut),Plantation,Vijayapura APMC,Hassan,Karnataka,3230,47006,22128,949
2026-02-26,Groundnut,Oilseeds,Bhadravati APMC,Hassan,Karnataka,5287,19070,9711,740
2026-02-27,Sugarcane,Commercial Crops,Chitradurga APMC,Chitradurga,Karnataka,5160,19458,12024,646
2026-02-28,Potato,Vegetables,Udupi APMC,Kalaburagi,Karnataka,8106,22774,14001,500
2026-03-01,Maize,Cereals,Davanagere APMC,Davangere,Karnataka,4171,34842,17689,606
2026-03-02,Bengal Gram,Pulses,Bhadravati APMC,Mysuru,Karnataka,2567,47387,28663,185
2026-03-03,Jola (Jowar),Cereals,Vijayapura APMC,Raichur,Karnataka,2151,46635,24776,904
2026-03-04,Coconut,Plantation,Davanagere APMC,Bengaluru,Karnataka,8619,51697,23690,65
2026-03-05,Guava,Fruits,Hubballi APMC,Dharwad,Karnataka,7033,37955,28201,382
2026-03-06,Tobacco,Commercial Crops,Udupi APMC,Vijayapura,Karnataka,9560,53588,33968,244
2026-03-07,Mango,Fruits,Thirthahalli APMC,Chikkamagaluru,Karnataka,5946,36262,24328,545
2026-03-08,Green Gram,Pulses,Hubballi APMC,Vijayapura,Karnataka,9234,30694,16352,58
2026-03-09,Turmeric,Commercial Crops,Chikkamagaluru APMC,Hassan,Karnataka,2907,29875,11505,877
2026-03-10,Copra,Plantation,Vijayapura APMC,Belagavi,Karnataka,4490,44756,16883,383
2026-03-11,Pomegranate,Fruits,Chitradurga APMC,Tumakuru,Karnataka,3535,43744,18634,382
2026-03-12,Bajra,Cereals,Dharwad APMC,Shivamogga,Karnataka,5173,39173,21009,376
2026-03-13,Carrot,Vegetables,Kalaburagi APMC,Mysuru,Karnataka,2293,26304,18484,64
2026-03-14,Mango,Fruits,Udupi APMC,Belagavi,Karnataka,5769,18635,11981,888
2026-03-15,Bajra,Cereals,Chikkamagaluru APMC,Mysuru,Karnataka,5796,21694,12411,663
2026-03-16,Pomegranate,Fruits,Belagavi APMC,Davangere,Karnataka,7871,36266,22772,275
2026-03-17,Banana,Fruits,Chikkamagaluru APMC,Dharwad,Karnataka,3972,52991,20872,474
2026-03-18,Tobacco,Commercial Crops,Vijayapura APMC,Chitradurga,Karnataka,4922,52629,30865,839
2026-03-19,Cotton,Commercial Crops,Hubballi APMC,Chitradurga,Karnataka,5997,20003,13383,457
2026-03-20,Bajra,Cereals,Hubballi APMC,Hassan,Karnataka,8032,52425,35413,162
2026-03-21,Bajra,Cereals,Thirthahalli APMC,Tumakuru,Karnataka,1992,22948,16550,477
2026-03-22,Maize,Cereals,Chikkamagaluru APMC,Kalaburagi,Karnataka,9112,49775,25391,50
